URL,Sprache,Region,Seitentyp,Service,Suchintention,Status,Indexierung,Canonical,Hreflang,Klicks,Impressionen,CTR,Position,Leads,Entscheidung
https://www.floxant.de/reinigung-donaustauf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-donaustauf,de-DE:https://www.floxant.de/reinigung-donaustauf | x-default:https://www.floxant.de/reinigung-donaustauf,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-duggendorf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-duggendorf,de-DE:https://www.floxant.de/reinigung-duggendorf | x-default:https://www.floxant.de/reinigung-duggendorf,0,1,0%,6,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-geiselhoering,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-geiselhoering,de-DE:https://www.floxant.de/reinigung-geiselhoering | x-default:https://www.floxant.de/reinigung-geiselhoering,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-hagelstadt,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-hagelstadt,de-DE:https://www.floxant.de/reinigung-hagelstadt | x-default:https://www.floxant.de/reinigung-hagelstadt,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-hausen,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-hausen,de-DE:https://www.floxant.de/reinigung-hausen | x-default:https://www.floxant.de/reinigung-hausen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-hemau,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-hemau,de-DE:https://www.floxant.de/reinigung-hemau | x-default:https://www.floxant.de/reinigung-hemau,0,2,0%,6.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-holzheim-am-forst,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-holzheim-am-forst,de-DE:https://www.floxant.de/reinigung-holzheim-am-forst | x-default:https://www.floxant.de/reinigung-holzheim-am-forst,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-kallmuenz,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-kallmuenz,de-DE:https://www.floxant.de/reinigung-kallmuenz | x-default:https://www.floxant.de/reinigung-kallmuenz,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-kelheim,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-kelheim,de-DE:https://www.floxant.de/reinigung-kelheim | x-default:https://www.floxant.de/reinigung-kelheim,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-koefering,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-koefering,de-DE:https://www.floxant.de/reinigung-koefering | x-default:https://www.floxant.de/reinigung-koefering,0,6,0%,8.17,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-laaber,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-laaber,de-DE:https://www.floxant.de/reinigung-laaber | x-default:https://www.floxant.de/reinigung-laaber,0,1,0%,10,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-langquaid,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-langquaid,de-DE:https://www.floxant.de/reinigung-langquaid | x-default:https://www.floxant.de/reinigung-langquaid,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-lappersdorf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-lappersdorf,de-DE:https://www.floxant.de/reinigung-lappersdorf | x-default:https://www.floxant.de/reinigung-lappersdorf,1,3,33.33%,8.33,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-mainburg,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-mainburg,de-DE:https://www.floxant.de/reinigung-mainburg | x-default:https://www.floxant.de/reinigung-mainburg,0,1,0%,10,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-mallersdorf-pfaffenberg,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-mallersdorf-pfaffenberg,de-DE:https://www.floxant.de/reinigung-mallersdorf-pfaffenberg | x-default:https://www.floxant.de/reinigung-mallersdorf-pfaffenberg,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-maxhuette-haidhof,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-maxhuette-haidhof,de-DE:https://www.floxant.de/reinigung-maxhuette-haidhof | x-default:https://www.floxant.de/reinigung-maxhuette-haidhof,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-mintraching,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-mintraching,de-DE:https://www.floxant.de/reinigung-mintraching | x-default:https://www.floxant.de/reinigung-mintraching,0,1,0%,1,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-moetzing,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-moetzing,de-DE:https://www.floxant.de/reinigung-moetzing | x-default:https://www.floxant.de/reinigung-moetzing,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-neutraubling,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-neutraubling,de-DE:https://www.floxant.de/reinigung-neutraubling | x-default:https://www.floxant.de/reinigung-neutraubling,0,1,0%,7,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-nittenau,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-nittenau,de-DE:https://www.floxant.de/reinigung-nittenau | x-default:https://www.floxant.de/reinigung-nittenau,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-nittendorf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-nittendorf,de-DE:https://www.floxant.de/reinigung-nittendorf | x-default:https://www.floxant.de/reinigung-nittendorf,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-obertraubling,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-obertraubling,de-DE:https://www.floxant.de/reinigung-obertraubling | x-default:https://www.floxant.de/reinigung-obertraubling,0,1,0%,8,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-painten,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-painten,de-DE:https://www.floxant.de/reinigung-painten | x-default:https://www.floxant.de/reinigung-painten,0,4,0%,8,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-pentling,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-pentling,de-DE:https://www.floxant.de/reinigung-pentling | x-default:https://www.floxant.de/reinigung-pentling,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-pettendorf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-pettendorf,de-DE:https://www.floxant.de/reinigung-pettendorf | x-default:https://www.floxant.de/reinigung-pettendorf,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-pfatter,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-pfatter,de-DE:https://www.floxant.de/reinigung-pfatter | x-default:https://www.floxant.de/reinigung-pfatter,0,2,0%,7.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-pielenhofen,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-pielenhofen,de-DE:https://www.floxant.de/reinigung-pielenhofen | x-default:https://www.floxant.de/reinigung-pielenhofen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-regenstauf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-regenstauf,de-DE:https://www.floxant.de/reinigung-regenstauf | x-default:https://www.floxant.de/reinigung-regenstauf,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-riedenburg,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-riedenburg,de-DE:https://www.floxant.de/reinigung-riedenburg | x-default:https://www.floxant.de/reinigung-riedenburg,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-riekofen,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-riekofen,de-DE:https://www.floxant.de/reinigung-riekofen | x-default:https://www.floxant.de/reinigung-riekofen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-roding,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-roding,de-DE:https://www.floxant.de/reinigung-roding | x-default:https://www.floxant.de/reinigung-roding,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-saal-an-der-donau,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-saal-an-der-donau,de-DE:https://www.floxant.de/reinigung-saal-an-der-donau | x-default:https://www.floxant.de/reinigung-saal-an-der-donau,0,2,0%,12,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-schierling,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-schierling,de-DE:https://www.floxant.de/reinigung-schierling | x-default:https://www.floxant.de/reinigung-schierling,0,8,0%,13.25,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-schwandorf,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-schwandorf,de-DE:https://www.floxant.de/reinigung-schwandorf | x-default:https://www.floxant.de/reinigung-schwandorf,0,1,0%,1,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-sinzing,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-sinzing,de-DE:https://www.floxant.de/reinigung-sinzing | x-default:https://www.floxant.de/reinigung-sinzing,0,3,0%,38,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-suenching,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-suenching,de-DE:https://www.floxant.de/reinigung-suenching | x-default:https://www.floxant.de/reinigung-suenching,0,2,0%,7.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-tegernheim,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-tegernheim,de-DE:https://www.floxant.de/reinigung-tegernheim | x-default:https://www.floxant.de/reinigung-tegernheim,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-teublitz,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-teublitz,de-DE:https://www.floxant.de/reinigung-teublitz | x-default:https://www.floxant.de/reinigung-teublitz,0,5,0%,8,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-thalmassing,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-thalmassing,de-DE:https://www.floxant.de/reinigung-thalmassing | x-default:https://www.floxant.de/reinigung-thalmassing,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-wenzenbach,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-wenzenbach,de-DE:https://www.floxant.de/reinigung-wenzenbach | x-default:https://www.floxant.de/reinigung-wenzenbach,0,1,0%,9,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-wiesent,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-wiesent,de-DE:https://www.floxant.de/reinigung-wiesent | x-default:https://www.floxant.de/reinigung-wiesent,0,1,0%,4,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-woerth-an-der-donau,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-woerth-an-der-donau,de-DE:https://www.floxant.de/reinigung-woerth-an-der-donau | x-default:https://www.floxant.de/reinigung-woerth-an-der-donau,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-wolfsegg,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-wolfsegg,de-DE:https://www.floxant.de/reinigung-wolfsegg | x-default:https://www.floxant.de/reinigung-wolfsegg,0,2,0%,5,nicht verfügbar,unverändert behalten
https://www.floxant.de/reinigung-zeitlarn,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/reinigung-zeitlarn,de-DE:https://www.floxant.de/reinigung-zeitlarn | x-default:https://www.floxant.de/reinigung-zeitlarn,0,2,0%,8,nicht verfügbar,unverändert behalten
https://www.floxant.de/wohnungsaufloesung-bayern,de,überregional,Service-/Informationsseite,Räumung/Auflösung,commercial/transactional,200,index,https://www.floxant.de/wohnungsaufloesung-bayern,de-DE:https://www.floxant.de/wohnungsaufloesung-bayern | x-default:https://www.floxant.de/wohnungsaufloesung-bayern,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/wissen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/wissen,de-DE:https://www.floxant.de/wissen | x-default:https://www.floxant.de/wissen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/leistungen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/leistungen,nicht vorhanden,0,96,0%,46.19,nicht verfügbar,unverändert behalten
https://www.floxant.de/alternativen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/alternativen,de-DE:https://www.floxant.de/alternativen | x-default:https://www.floxant.de/alternativen,0,1,0%,5,nicht verfügbar,unverändert behalten
https://www.floxant.de/standorte,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/standorte,de-DE:https://www.floxant.de/standorte | x-default:https://www.floxant.de/standorte,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/buchung,de,überregional,Anfrage,übergreifend,transactional,200,index,https://www.floxant.de/buchung,de-DE:https://www.floxant.de/buchung | x-default:https://www.floxant.de/buchung,0,50,0%,7.86,nicht verfügbar,unverändert behalten
https://www.floxant.de/empfehlen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/empfehlen,de-DE:https://www.floxant.de/empfehlen | x-default:https://www.floxant.de/empfehlen,0,1,0%,5,nicht verfügbar,unverändert behalten
https://www.floxant.de/makler-vermieter-link,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/makler-vermieter-link,de-DE:https://www.floxant.de/makler-vermieter-link | x-default:https://www.floxant.de/makler-vermieter-link,0,2,0%,92,nicht verfügbar,unverändert behalten
https://www.floxant.de/mieterwechsel-service-regensburg,de,Regensburg,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/mieterwechsel-service-regensburg,de-DE:https://www.floxant.de/mieterwechsel-service-regensburg | x-default:https://www.floxant.de/mieterwechsel-service-regensburg,0,2,0%,5.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/wohnung-wieder-vermietbar,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/wohnung-wieder-vermietbar,de-DE:https://www.floxant.de/wohnung-wieder-vermietbar | x-default:https://www.floxant.de/wohnung-wieder-vermietbar,0,1,0%,5,nicht verfügbar,unverändert behalten
https://www.floxant.de/immobilie-verkaufsbereit-machen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/immobilie-verkaufsbereit-machen,de-DE:https://www.floxant.de/immobilie-verkaufsbereit-machen | x-default:https://www.floxant.de/immobilie-verkaufsbereit-machen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/nachlass-raeumung-regensburg,de,Regensburg,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/nachlass-raeumung-regensburg,de-DE:https://www.floxant.de/nachlass-raeumung-regensburg | x-default:https://www.floxant.de/nachlass-raeumung-regensburg,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/diskreter-umzug-trennung-scheidung,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/diskreter-umzug-trennung-scheidung,de-DE:https://www.floxant.de/diskreter-umzug-trennung-scheidung | x-default:https://www.floxant.de/diskreter-umzug-trennung-scheidung,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/schadensbegrenzung,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/schadensbegrenzung,de-DE:https://www.floxant.de/schadensbegrenzung | x-default:https://www.floxant.de/schadensbegrenzung,0,2,0%,4.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/keller-muellraum-rettung-regensburg,de,Regensburg,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/keller-muellraum-rettung-regensburg,de-DE:https://www.floxant.de/keller-muellraum-rettung-regensburg | x-default:https://www.floxant.de/keller-muellraum-rettung-regensburg,0,2,0%,6,nicht verfügbar,unverändert behalten
https://www.floxant.de/uebergabeakte,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/uebergabeakte,de-DE:https://www.floxant.de/uebergabeakte | x-default:https://www.floxant.de/uebergabeakte,0,13,0%,5.77,nicht verfügbar,unverändert behalten
https://www.floxant.de/kontakt,de,überregional,Anfrage,übergreifend,transactional,200,index,https://www.floxant.de/kontakt,de-DE:https://www.floxant.de/kontakt | en:https://www.floxant.de/en/contact | x-default:https://www.floxant.de/kontakt,0,57,0%,24.16,nicht verfügbar,stärken
https://www.floxant.de/entsorgung-duesseldorf,de,Düsseldorf,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/entsorgung-duesseldorf,de-DE:https://www.floxant.de/entsorgung-duesseldorf | x-default:https://www.floxant.de/entsorgung-duesseldorf,0,28,0%,10.21,nicht verfügbar,unverändert behalten
https://www.floxant.de/regensburg/bueroreinigung,de,Regensburg,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/regensburg/bueroreinigung,de-DE:https://www.floxant.de/regensburg/bueroreinigung | x-default:https://www.floxant.de/regensburg/bueroreinigung,0,4,0%,34.75,nicht verfügbar,unverändert behalten
https://www.floxant.de/regensburg/wohnungsaufloesung,de,Regensburg,Service-/Informationsseite,Räumung/Auflösung,commercial/transactional,200,index,https://www.floxant.de/regensburg/wohnungsaufloesung,de-DE:https://www.floxant.de/regensburg/wohnungsaufloesung | x-default:https://www.floxant.de/regensburg/wohnungsaufloesung,0,7,0%,37,nicht verfügbar,stärken
https://www.floxant.de/buchung-ablauf,de,überregional,Anfrage,übergreifend,transactional,200,index,https://www.floxant.de/buchung-ablauf,de-DE:https://www.floxant.de/buchung-ablauf | x-default:https://www.floxant.de/buchung-ablauf,0,2,0%,2,nicht verfügbar,unverändert behalten
https://www.floxant.de/leistungen-vergleichen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/leistungen-vergleichen,de-DE:https://www.floxant.de/leistungen-vergleichen | x-default:https://www.floxant.de/leistungen-vergleichen,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/anbieter-vergleichen,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/anbieter-vergleichen,de-DE:https://www.floxant.de/anbieter-vergleichen | x-default:https://www.floxant.de/anbieter-vergleichen,0,4,0%,11.25,nicht verfügbar,unverändert behalten
https://www.floxant.de/signature-services,de,überregional,Signature Hub,übergreifend,navigational/informational,200,index,https://www.floxant.de/signature-services,de-DE:https://www.floxant.de/signature-services | en:https://www.floxant.de/en/signature-services | x-default:https://www.floxant.de/signature-services,0,3,0%,7,nicht verfügbar,stärken
https://www.floxant.de/spezialreinigung,de,überregional,Service-/Informationsseite,Reinigung,commercial/transactional,200,index,https://www.floxant.de/spezialreinigung,nicht vorhanden,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/spezialumzug,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/spezialumzug,nicht vorhanden,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/spezial-entruempelung,de,überregional,Service-/Informationsseite,Räumung/Auflösung,commercial/transactional,200,index,https://www.floxant.de/spezial-entruempelung,nicht vorhanden,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/qualitaet-ablauf,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/qualitaet-ablauf,de-DE:https://www.floxant.de/qualitaet-ablauf | x-default:https://www.floxant.de/qualitaet-ablauf,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/praxisfaelle,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/praxisfaelle,de-DE:https://www.floxant.de/praxisfaelle | x-default:https://www.floxant.de/praxisfaelle,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/kostenfaktoren,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/kostenfaktoren,de-DE:https://www.floxant.de/kostenfaktoren | x-default:https://www.floxant.de/kostenfaktoren,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/24h-umzug-bayern,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/24h-umzug-bayern,de-DE:https://www.floxant.de/24h-umzug-bayern | x-default:https://www.floxant.de/24h-umzug-bayern,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/familienumzug-bayern,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/familienumzug-bayern,de-DE:https://www.floxant.de/familienumzug-bayern | x-default:https://www.floxant.de/familienumzug-bayern,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/kurzfristiger-umzug-bayern,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/kurzfristiger-umzug-bayern,de-DE:https://www.floxant.de/kurzfristiger-umzug-bayern | x-default:https://www.floxant.de/kurzfristiger-umzug-bayern,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/notfall-umzug-bayern,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/notfall-umzug-bayern,de-DE:https://www.floxant.de/notfall-umzug-bayern | x-default:https://www.floxant.de/notfall-umzug-bayern,0,1,0%,9,nicht verfügbar,unverändert behalten
https://www.floxant.de/umzugskosten-bayern,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/umzugskosten-bayern,de-DE:https://www.floxant.de/umzugskosten-bayern | x-default:https://www.floxant.de/umzugskosten-bayern,0,14,0%,48.64,nicht verfügbar,unverändert behalten
https://www.floxant.de/leerfahrt-rueckfahrt,de,überregional,Service-/Informationsseite,Umzug/Transport,commercial/transactional,200,index,https://www.floxant.de/leerfahrt-rueckfahrt,de-DE:https://www.floxant.de/leerfahrt-rueckfahrt | x-default:https://www.floxant.de/leerfahrt-rueckfahrt,0,44,0%,23.8,nicht verfügbar,stärken
https://www.floxant.de/ratgeber,de,überregional,Service-/Informationsseite,übergreifend,navigational/informational,200,index,https://www.floxant.de/ratgeber,de-DE:https://www.floxant.de/ratgeber | x-default:https://www.floxant.de/ratgeber,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/umzug-kosten-regensburg,de,Regensburg,Ratgeber,Umzug/Transport,informational,200,index,https://www.floxant.de/ratgeber/umzug-kosten-regensburg,de-DE:https://www.floxant.de/ratgeber/umzug-kosten-regensburg | x-default:https://www.floxant.de/ratgeber/umzug-kosten-regensburg,0,2,0%,20.5,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/checkliste-umzug,de,überregional,Ratgeber,Umzug/Transport,informational,200,index,https://www.floxant.de/ratgeber/checkliste-umzug,de-DE:https://www.floxant.de/ratgeber/checkliste-umzug | x-default:https://www.floxant.de/ratgeber/checkliste-umzug,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/gute-umzugsfirma-finden,de,überregional,Ratgeber,Umzug/Transport,informational,200,index,https://www.floxant.de/ratgeber/gute-umzugsfirma-finden,de-DE:https://www.floxant.de/ratgeber/gute-umzugsfirma-finden | x-default:https://www.floxant.de/ratgeber/gute-umzugsfirma-finden,0,2,0%,7,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/entruempelung-kosten-pro-m3,de,überregional,Ratgeber,Räumung/Auflösung,informational,200,index,https://www.floxant.de/ratgeber/entruempelung-kosten-pro-m3,de-DE:https://www.floxant.de/ratgeber/entruempelung-kosten-pro-m3 | x-default:https://www.floxant.de/ratgeber/entruempelung-kosten-pro-m3,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/umzug-vorbereiten-7-schritte,de,überregional,Ratgeber,Umzug/Transport,informational,200,index,https://www.floxant.de/ratgeber/umzug-vorbereiten-7-schritte,de-DE:https://www.floxant.de/ratgeber/umzug-vorbereiten-7-schritte | x-default:https://www.floxant.de/ratgeber/umzug-vorbereiten-7-schritte,0,0,0%,nicht verfügbar,nicht verfügbar,unverändert behalten
https://www.floxant.de/ratgeber/wann-lohnt-sich-umzugsfirma,de,überregional,Ratgeber,Umzug/Transport,informational,200,index,https://www.floxant.de/ratgeber/wann-lohnt-sich-umzugsfirma,de-DE:https://www.floxant.de/ratgeber/wann-lohnt-sich-umzugsfirma | x-default:https://www.floxant.de/ratgeber/wann-lohnt-sich-umzugsfirma,0,1,0%,47,nicht verfügbar,unverändert behalten
