"file","line","issue","severity","detail"
"components/CityServiceCluster.tsx","183","TOUCH_TARGET_REVIEW","warning"," <Link key={service.href} href={service.href} className=""card-premium card-depth rounded-[1.35rem] p-5"">"
"components/CityServiceCluster.tsx","183","FOCUS_STYLE_REVIEW","warning"," <Link key={service.href} href={service.href} className=""card-premium card-depth rounded-[1.35rem] p-5"">"
"components/CityServiceCluster.tsx","208","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.35rem] border border-slate-200 bg-white px-5 py-5 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-0.5 hover:border-blue-200 hover:shadow-lg hover:shadow-slate-950/10"""
"components/CityServiceCluster.tsx","213","REDUCED_MOTION_REVIEW","warning"," <h3 className=""mt-5 flex items-center gap-2 text-[1.2rem] font-bold tracking-tight text-slate-950 transition-colors group-hover:text-blue-700"">"
"components/CommercialCleaningLeadForm.tsx","299","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","308","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","318","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","329","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","338","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","361","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","375","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","390","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","399","REDUCED_MOTION_REVIEW","warning"," className=""h-12 w-full rounded-2xl border border-slate-200 bg-slate-50 px-4 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","408","REDUCED_MOTION_REVIEW","warning"," className=""min-h-[140px] w-full rounded-[1.5rem] border border-slate-200 bg-slate-50 px-4 py-3 text-slate-950 outline-none transition focus:border-blue-300 focus:bg-white"""
"components/CommercialCleaningLeadForm.tsx","430","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-12 items-center justify-center gap-2 rounded-2xl bg-blue-600 px-5 text-sm font-black text-white transition hover:bg-blue-700 disabled:cursor-not-allowed disabled:opacity-60"""
"components/CommercialCleaningLeadForm.tsx","476","REDUCED_MOTION_REVIEW","warning"," className=""group mt-5 inline-flex items-center gap-2 rounded-2xl border border-[#25D366]/25 bg-white px-4 py-3 text-sm font-bold text-slate-900 transition hover:border-[#25D366] hover:text-[#25D366]"""
"components/CommercialCleaningLeadForm.tsx","480","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition-transform group-hover:translate-x-0.5"" />"
"components/CommercialCleaningScopeSelector.tsx","65","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-lg border border-slate-200 bg-white p-5 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-cyan-200"""
"components/CommercialCleaningScopeSelector.tsx","79","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition group-hover:translate-x-0.5"" />"
"components/ContactPathChooser.tsx","111","REDUCED_MOTION_REVIEW","warning"," className=""group grid min-h-16 grid-cols-[auto_1fr_auto] items-center gap-3 rounded-lg border border-slate-200 bg-slate-50 px-4 py-3 text-left transition hover:border-blue-200 hover:bg-blue-50 focus:outline-none focus-v"
"components/ContactPathChooser.tsx","130","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 shrink-0 text-slate-400 transition group-hover:translate-x-0.5 group-hover:text-blue-700"" aria-hidden=""true"" />"
"components/CookieBanner.tsx","124","REDUCED_MOTION_REVIEW","warning"," className=""fixed bottom-24 start-5 z-[90] rounded-full border border-slate-200 bg-white/95 p-3 text-slate-900 shadow-[0_16px_34px_rgba(15,23,42,0.18)] ring-1 ring-black/5 transition-all hover:-translate-y-0.5 hover:bg-w"
"components/CookieBanner.tsx","128","REDUCED_MOTION_REVIEW","warning"," <Shield className=""w-5 h-5 text-slate-800 transition-colors group-hover:text-blue-700"" />"
"components/CookieBanner.tsx","154","TOUCH_TARGET_REVIEW","warning"," <a href=""/datenschutz"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.privacy}</a>"
"components/CookieBanner.tsx","154","FOCUS_STYLE_REVIEW","warning"," <a href=""/datenschutz"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.privacy}</a>"
"components/CookieBanner.tsx","154","REDUCED_MOTION_REVIEW","warning"," <a href=""/datenschutz"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.privacy}</a>"
"components/CookieBanner.tsx","155","TOUCH_TARGET_REVIEW","warning"," <a href=""/impressum"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.imprint}</a>"
"components/CookieBanner.tsx","155","FOCUS_STYLE_REVIEW","warning"," <a href=""/impressum"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.imprint}</a>"
"components/CookieBanner.tsx","155","REDUCED_MOTION_REVIEW","warning"," <a href=""/impressum"" className=""transition-colors hover:text-white hover:underline"" style={{ color: ""#cbd5e1"", WebkitTextFillColor: ""#cbd5e1"" }}>{cookie.imprint}</a>"
"components/CookieBanner.tsx","162","REDUCED_MOTION_REVIEW","warning"," className=""min-h-10 rounded-lg border border-slate-500 bg-slate-800 px-2 py-2 text-[11px] font-bold leading-tight transition-colors hover:bg-slate-700 sm:text-xs"""
"components/CookieBanner.tsx","171","REDUCED_MOTION_REVIEW","warning"," className=""min-h-10 rounded-lg border border-slate-500 bg-neutral-800 px-2 py-2 text-[11px] font-bold leading-tight transition-colors hover:bg-neutral-700 sm:text-xs"""
"components/CookieBanner.tsx","179","REDUCED_MOTION_REVIEW","warning"," className=""min-h-10 whitespace-nowrap rounded-lg bg-gradient-to-r from-blue-600 via-blue-500 to-cyan-500 px-2 text-[11px] font-bold text-white transition-colors hover:from-blue-700 hover:to-cyan-600 sm:text-xs"""
"components/CookieBanner.tsx","197","TOUCH_TARGET_REVIEW","warning"," <button onClick={() => setShowSettings(false)} className=""rounded-full p-2 text-slate-100 transition-colors hover:bg-white/12"" style={{ color: ""#f8fafc"", WebkitTextFillColor: ""#f8fafc"" }} aria-label={cookie.close}>"
"components/CookieBanner.tsx","197","FOCUS_STYLE_REVIEW","warning"," <button onClick={() => setShowSettings(false)} className=""rounded-full p-2 text-slate-100 transition-colors hover:bg-white/12"" style={{ color: ""#f8fafc"", WebkitTextFillColor: ""#f8fafc"" }} aria-label={cookie.close}>"
"components/CookieBanner.tsx","197","REDUCED_MOTION_REVIEW","warning"," <button onClick={() => setShowSettings(false)} className=""rounded-full p-2 text-slate-100 transition-colors hover:bg-white/12"" style={{ color: ""#f8fafc"", WebkitTextFillColor: ""#f8fafc"" }} aria-label={cookie.close}>"
"components/CookieBanner.tsx","215","REDUCED_MOTION_REVIEW","warning"," <div className=""flex items-start justify-between gap-4 rounded-[0.85rem] border border-white/12 bg-white/6 p-3 transition-colors sm:p-4"">"
"components/CookieBanner.tsx","226","REDUCED_MOTION_REVIEW","warning"," <div className=""w-11 h-6 bg-neutral-700 peer-focus:outline-none rounded-full peer peer-checked:after:translate-x-full peer-checked:after:border-white after:content-[''] after:absolute after:top-[2px] after:left-[2px] af"
"components/CookieBanner.tsx","231","REDUCED_MOTION_REVIEW","warning"," <div className=""flex items-start justify-between gap-4 rounded-[0.85rem] border border-white/12 bg-white/6 p-3 transition-colors sm:p-4"">"
"components/CookieBanner.tsx","242","REDUCED_MOTION_REVIEW","warning"," <div className=""w-11 h-6 bg-neutral-700 peer-focus:outline-none rounded-full peer peer-checked:after:translate-x-full peer-checked:after:border-white after:content-[''] after:absolute after:top-[2px] after:left-[2px] af"
"components/CookieBanner.tsx","251","REDUCED_MOTION_REVIEW","warning"," className=""min-h-10 rounded-[0.75rem] px-5 py-2 text-sm font-bold transition-colors hover:bg-white/10 sm:min-h-11 sm:py-2.5"""
"components/CookieBanner.tsx","260","REDUCED_MOTION_REVIEW","warning"," className=""min-h-10 rounded-[0.75rem] bg-gradient-to-r from-blue-600 via-blue-500 to-cyan-500 px-8 text-sm font-bold text-white transition-colors hover:from-blue-700 hover:to-cyan-600 sm:min-h-11"""
"components/CopyRequestSummaryButton.tsx","31","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-11 items-center justify-center gap-2 rounded-lg border border-slate-200 bg-white px-4 text-sm font-black text-slate-950 transition hover:bg-blue-50"""
"components/DamageControlForm.tsx","417","REDUCED_MOTION_REVIEW","warning"," className={`rounded-[1.2rem] border p-4 text-left transition ${"
"components/DamageControlForm.tsx","438","REDUCED_MOTION_REVIEW","warning"," <input name=""name"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""Ansprechpartner"" />"
"components/DamageControlForm.tsx","442","REDUCED_MOTION_REVIEW","warning"," <input name=""phone"" type=""tel"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""für schnelle Rückfragen"" />"
"components/DamageControlForm.tsx","446","REDUCED_MOTION_REVIEW","warning"," <input name=""email"" type=""email"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder={EMAIL} />"
"components/DamageControlForm.tsx","450","REDUCED_MOTION_REVIEW","warning"," <input name=""cityOrZip"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""Regensburg, Kelheim, Düsseldorf..."" />"
"components/DamageControlForm.tsx","459","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"""
"components/DamageControlForm.tsx","475","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"""
"components/DamageControlForm.tsx","486","REDUCED_MOTION_REVIEW","warning"," <input name=""deadline"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""Heute, morgen, Übergabe am..."" />"
"components/DamageControlForm.tsx","490","REDUCED_MOTION_REVIEW","warning"," <select name=""previousOfferSource"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"">"
"components/DamageControlForm.tsx","500","REDUCED_MOTION_REVIEW","warning"," <input name=""startLocation"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""falls relevant"" />"
"components/DamageControlForm.tsx","504","REDUCED_MOTION_REVIEW","warning"," <input name=""destinationLocation"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""falls relevant"" />"
"components/DamageControlForm.tsx","508","REDUCED_MOTION_REVIEW","warning"," <input name=""floor"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""z. B. 3. OG"" />"
"components/DamageControlForm.tsx","512","REDUCED_MOTION_REVIEW","warning"," <select name=""elevator"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"">"
"components/DamageControlForm.tsx","521","REDUCED_MOTION_REVIEW","warning"," <input name=""estimatedVolume"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""z. B. Restmöbel, Keller, 20 Kartons"" />"
"components/DamageControlForm.tsx","525","REDUCED_MOTION_REVIEW","warning"," <input name=""budget"" className=""min-h-12 rounded-xl border border-slate-200 px-4 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""falls vorhanden"" />"
"components/DamageControlForm.tsx","569","REDUCED_MOTION_REVIEW","warning"," <textarea name=""accessNotes"" rows={4} className=""rounded-xl border border-slate-200 px-4 py-3 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""Parken, Hausflur, Etage, Schlüssel, Trageweg, "
"components/DamageControlForm.tsx","573","REDUCED_MOTION_REVIEW","warning"," <textarea name=""message"" rows={4} className=""rounded-xl border border-slate-200 px-4 py-3 text-sm font-medium outline-none transition focus:border-red-500"" placeholder=""Was ist gekippt? Was muss bis wann stabilisiert we"
"components/DamageControlForm.tsx","639","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-red-700 disabled:opacity-60"""
"components/DamageControlForm.tsx","646","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-5 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"""
"components/DamageControlForm.tsx","652","FOCUS_STYLE_REVIEW","warning"," <a href={`mailto:${EMAIL}`} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-slate-200 bg-white px-5 text-sm font-black text-slate-800 transition hover:border-red-200 hover:bg-r"
"components/DamageControlForm.tsx","652","REDUCED_MOTION_REVIEW","warning"," <a href={`mailto:${EMAIL}`} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-slate-200 bg-white px-5 text-sm font-black text-slate-800 transition hover:border-red-200 hover:bg-r"
"components/DamageControlForm.tsx","662","TOUCH_TARGET_REVIEW","warning"," <a href={`tel:${PHONE_TEL}`} className=""font-black text-slate-950"" data-event=""phone_click"">{PHONE_DISPLAY}</a>"
"components/DamageControlForm.tsx","662","FOCUS_STYLE_REVIEW","warning"," <a href={`tel:${PHONE_TEL}`} className=""font-black text-slate-950"" data-event=""phone_click"">{PHONE_DISPLAY}</a>"
"components/DecisionAnswerBlock.tsx","42","REDUCED_MOTION_REVIEW","warning"," className=""mt-5 inline-flex min-h-11 items-center justify-center gap-2 rounded-lg bg-slate-950 px-4 text-sm font-black text-white transition hover:bg-blue-700"""
"components/DecisionCompassPanel.tsx","34","REDUCED_MOTION_REVIEW","warning"," className=""group flex min-h-[11rem] flex-col rounded-lg border border-slate-200 bg-white p-5 shadow-sm transition hover:-translate-y-0.5 hover:border-blue-200"""
"components/DecisionCompassPanel.tsx","44","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition group-hover:translate-x-0.5"" aria-hidden=""true"" />"
"components/DiscreetMoveForm.tsx","325","REDUCED_MOTION_REVIEW","warning"," className={`rounded-[1.25rem] border p-4 text-left transition hover:-translate-y-0.5 ${"
"components/DiscreetMoveForm.tsx","346","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","357","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","369","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","378","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","386","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","394","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","403","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","411","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","427","REDUCED_MOTION_REVIEW","warning"," className={`rounded-xl border px-3 py-3 text-left text-xs font-black transition ${"
"components/DiscreetMoveForm.tsx","450","REDUCED_MOTION_REVIEW","warning"," className={`rounded-xl border px-3 py-3 text-left text-xs font-black transition ${"
"components/DiscreetMoveForm.tsx","468","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","476","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","484","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","492","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","500","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","512","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","524","REDUCED_MOTION_REVIEW","warning"," className=""rounded-xl border border-stone-200 px-4 py-3 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","533","REDUCED_MOTION_REVIEW","warning"," className=""rounded-xl border border-stone-200 px-4 py-3 text-sm outline-none transition focus:border-stone-600"""
"components/DiscreetMoveForm.tsx","599","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-stone-950 px-6 text-sm font-black text-white transition hover:bg-stone-800 disabled:cursor-not-allowed disabled:opacity-60"""
"components/DiscreetMoveForm.tsx","607","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-5 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"""
"components/DiscreetMoveForm.tsx","615","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-stone-200 bg-stone-50 px-5 text-sm font-black text-stone-800 transition hover:bg-stone-100"""
"components/DiscreetMoveForm.tsx","622","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-stone-200 bg-white px-5 text-sm font-black text-stone-800 transition hover:bg-stone-50"""
"components/DiscreetMoveForm.tsx","648","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1.25rem] border border-stone-200 bg-stone-50 p-4 text-left transition hover:-translate-y-0.5 hover:border-stone-400 hover:bg-white"""
"components/DiscreetRequestPanel.tsx","32","REDUCED_MOTION_REVIEW","warning"," className=""mt-6 inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-stone-950 px-5 text-sm font-black text-white transition hover:bg-stone-800"""
"components/DiscreetTrustPanel.tsx","26","FOCUS_STYLE_REVIEW","warning"," <Link href=""/kontakt?service=diskret-service&intent=diskret-service&source=trust-proof"" className=""md:col-span-2 inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-slate-950 px-5 text-sm font-black tex"
"components/DuesseldorfB2BCleaningForm.tsx","239","REDUCED_MOTION_REVIEW","warning"," className=""relative grid cursor-pointer gap-3 overflow-hidden rounded-lg border border-dashed border-slate-300 bg-slate-50 p-4 text-sm font-semibold text-slate-700 transition hover:border-blue-300 hover:bg-white"""
"components/DuesseldorfB2BCleaningForm.tsx","294","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-blue-800 disabled:cursor-not-allowed disabled:opacity-60"""
"components/DuesseldorfB2BCleaningForm.tsx","303","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-emerald-200 bg-emerald-50 px-5 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"""
"components/DuesseldorfB2BCleaningForm.tsx","312","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-slate-200 bg-white px-5 text-sm font-black text-slate-800 transition hover:bg-slate-50"""
"components/Einsatzradar.tsx","176","REDUCED_MOTION_REVIEW","warning"," <div className=""pointer-events-none absolute inset-x-0 top-0 h-1 bg-gradient-to-r from-blue-600 via-cyan-400 to-emerald-400 opacity-0 transition group-hover:opacity-100"" />"
"components/EstateClearanceForm.tsx","278","REDUCED_MOTION_REVIEW","warning"," className={`rounded-[1.25rem] border p-4 text-left transition hover:-translate-y-0.5 ${"
"components/EstateClearanceForm.tsx","298","REDUCED_MOTION_REVIEW","warning"," <input name=""name"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""Ansprechpartner"" />"
"components/EstateClearanceForm.tsx","307","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/EstateClearanceForm.tsx","316","REDUCED_MOTION_REVIEW","warning"," <input name=""phone"" type=""tel"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""für diskreten Rückruf"" />"
"components/EstateClearanceForm.tsx","320","REDUCED_MOTION_REVIEW","warning"," <input name=""email"" type=""email"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder={EMAIL} />"
"components/EstateClearanceForm.tsx","324","REDUCED_MOTION_REVIEW","warning"," <input name=""objectLocation"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""Regensburg, Landkreis, Umgebung..."" />"
"components/EstateClearanceForm.tsx","333","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"""
"components/EstateClearanceForm.tsx","342","REDUCED_MOTION_REVIEW","warning"," <input name=""desiredDate"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""z. B. flexibel, nächste Woche, vor Übergabe"" />"
"components/EstateClearanceForm.tsx","346","REDUCED_MOTION_REVIEW","warning"," <select name=""urgency"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"">"
"components/EstateClearanceForm.tsx","365","REDUCED_MOTION_REVIEW","warning"," className={`rounded-xl border px-3 py-3 text-left text-xs font-black transition ${"
"components/EstateClearanceForm.tsx","379","REDUCED_MOTION_REVIEW","warning"," <input name=""areaM2"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""z. B. 80 m2"" />"
"components/EstateClearanceForm.tsx","383","REDUCED_MOTION_REVIEW","warning"," <input name=""roomsCount"" inputMode=""numeric"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""z. B. 3"" />"
"components/EstateClearanceForm.tsx","387","REDUCED_MOTION_REVIEW","warning"," <input name=""additionalSpaces"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""Keller, Garage, Dachboden"" />"
"components/EstateClearanceForm.tsx","391","REDUCED_MOTION_REVIEW","warning"," <input name=""floor"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""z. B. 2. OG"" />"
"components/EstateClearanceForm.tsx","398","REDUCED_MOTION_REVIEW","warning"," <select name=""elevator"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"">"
"components/EstateClearanceForm.tsx","407","REDUCED_MOTION_REVIEW","warning"," <select name=""legalClearanceStatus"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"">"
"components/EstateClearanceForm.tsx","415","REDUCED_MOTION_REVIEW","warning"," <select name=""involvedParties"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"">"
"components/EstateClearanceForm.tsx","423","REDUCED_MOTION_REVIEW","warning"," <select name=""hazardousMaterialsStatus"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"">"
"components/EstateClearanceForm.tsx","431","REDUCED_MOTION_REVIEW","warning"," <input name=""keyStatus"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""Schlüssel bei Erbe, Verwaltung, Makler..."" />"
"components/EstateClearanceForm.tsx","435","REDUCED_MOTION_REVIEW","warning"," <input name=""budget"" className=""min-h-12 rounded-xl border border-stone-200 px-4 text-sm outline-none transition focus:border-stone-600"" placeholder=""falls es einen Rahmen gibt"" />"
"components/EstateClearanceForm.tsx","442","REDUCED_MOTION_REVIEW","warning"," <textarea name=""accessNotes"" rows={4} className=""rounded-xl border border-stone-200 px-4 py-3 text-sm outline-none transition focus:border-stone-600"" placeholder=""Parken, Trageweg, Kellerzugang, Schlüssel, Ansprechpartn"
"components/EstateClearanceForm.tsx","446","REDUCED_MOTION_REVIEW","warning"," <textarea name=""message"" rows={4} className=""rounded-xl border border-stone-200 px-4 py-3 text-sm outline-none transition focus:border-stone-600"" placeholder=""Welche Räume, Gegenstände, Nebenbereiche oder Termine sollen"
"components/EstateClearanceForm.tsx","495","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-stone-950 px-6 text-sm font-black text-white transition hover:bg-stone-800 disabled:cursor-not-allowed disabled:opacity-60"""
"components/EstateClearanceForm.tsx","503","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-5 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"""
